/ˈeɪ/, /ə/	a
/fˈɛst/	fessed
/fˈɛsɪz/	fesses
/fˈɛs/	fess
/fˈɛsɪŋ/	fessing
/fˈɛstəd/	festered
/fˈɛstɐ/	fester
/fˈɛstəɹɪŋ/	festering
/fˈɛstəz/	festers
/fˈɛst/	fest
/fˈɛstɪvəl/	festival
/fˈɛstɪvəlz/	festivals
/fˈɛstɪv/	festive
/fɛstˈɪvɪtiz/	festivities
/fɛstˈɪvɪti/	festivity
/fɛstˈuːnd/	festooned
/fɛstˈuːn/	festoon
/fɛstˈuːnz/	festoons
/fˈɛsts/	fests
/fˈiːtɐ/	feta
/fˈɛtʃt/	fetched
/fˈɛtʃɐ/	fetcher
/fˈɛtʃɪz/	fetches
/fˈɛtʃ/	fetch
/fˈɛtʃɪŋ/	fetching
/fˈeɪtɪd/	feted
/fˈɛtɪd/	fetid
/fˈeɪtɪŋ/	feting
/fˈɛtɪʃɪz/	fetishes
/fˈɛtɪʃ/	fetish
/fˈɛtɪʃˌɪzəm/	fetishism
/fˈɛtɪʃˌɪst/	fetishist
/fˌɛtɪʃˈɪstɪk/	fetishistic
/fˈɛtɪʃˌɪsts/	fetishists
/fˈɛtlɒk/	fetlock
/fˈɛtlɒks/	fetlocks
/fˈɛtəd/	fettered
/fˈɛtɐ/	fetter
/fˈɛtəz/	fetters
/fˈɛtəl/	fettle
/fˈɛtlɪŋ/	fettling
/fˈɛtuːtʃˌiːn/	fettuccine
/fˈiːtəs/	fetus
/fjˈuːdəl/	feudal
/fjˈuːdəlˌɪzəm/	feudalism
/fjˈuːdɪd/	feuded
/fjˈuːd/	feud
/fjˈuːdɪŋ/	feuding
/fjˈuːdz/	feuds
/fjˈuː/	feu
/fˈiːvəd/	fevered
/fˈiːvəfjˌuː/	feverfew
/fˈiːvɐ/	fever
/fˈiːvəɹɪʃ/	feverish
/fˈiːvəɹɪʃli/	feverishly
/fˈiːvəz/	fevers
/fjˈuːɐ/	fewer
/fjˈuːəst/	fewest
/fjˈuː/	few
/fˈeɪ/	fey
/fˈɛzɪz/	fezes
/fˈɛz/	fez
/fˈɛzɪz/	fezzes
/fiːˈæskəʊz/	fiascos
/fˈiːət/	fiat
/fˈiːəts/	fiats
/fˈɪbd/	fibbed
/fˈɪbɐ/	fibber
/fˈɪbəz/	fibbers
/fˈɪbɪŋ/	fibbing
/fˈɪb/	fib
/fˈaɪbɹɪbˌɔːd/	fibreboard
/fˈaɪbɐ/	fibre
/fˈaɪbɹɪɡlˌɑːs/	fibreglass
/fˈaɪbəz/	fibres
/fˈɪbɹɪlˌeɪtɪd/	fibrillated
/fˈɪbɹɪlˌeɪtɪŋ/	fibrillating
/fˌɪbɹɪlˈeɪʃən/	fibrillation
/fˈɪbɹəlz/	fibrils
/fˈɪbɹɪn/	fibrin
/fˈɪbɹɔɪd/	fibroid
/fɪbɹˈəʊsɪs/	fibrosis
/fˈɪbɹəs/	fibrous
/fˈɪbz/	fibs
/fˈɪbjʊlɐ/	fibula
/fˈɪbjʊlɐ/	fibular
/fˈiːʃ/	fiche
/fˈɪkəl/	fickle
/fˈɪkəlnəs/	fickleness
/fˈɪkʃənəl/	fictional
/fˌɪkʃənəlaɪzˈeɪʃən/	fictionalisation
/fˈɪkʃənəlˌaɪzd/	fictionalised
/fˈɪkʃənəlˌaɪz/	fictionalise
/fˈɪkʃənəlˌaɪzɪz/	fictionalises
/fˈɪkʃənəlˌaɪzɪŋ/	fictionalising
/fˈɪkʃənəli/	fictionally
/fˈɪkʃən/	fiction
/fˈɪkʃənz/	fictions
/fɪktˈɪʃəs/	fictitious
/fˈaɪkəs/	ficus
/fˈɪdəld/	fiddled
/fˈɪdəl/	fiddle
/fˈɪdlɐ/	fiddler
/fˈɪdləz/	fiddlers
/fˈɪdəlz/	fiddles
/fˈɪdəlstˌɪks/	fiddlesticks
/fˈɪdliəst/	fiddliest
/fˈɪdlɪŋ/	fiddling
/fˈɪdli/	fiddly
/fɪdˈɛlɪti/	fidelity
/fˈɪd/	fid
/fˈɪdʒ/	fidge
/fˈɪdʒɪtɪd/	fidgeted
/fˈɪdʒɪt/	fidget
/fˈɪdʒɪtɪŋ/	fidgeting
/fˈɪdʒɪts/	fidgets
/fˈɪdʒɪti/	fidgety
/fɪdjˈuːʃəɹi/	fiduciary
/fˈaɪ/	fie
/fˈiːfdəm/	fiefdom
/fˈiːfdəmz/	fiefdoms
/fˈiːf/	fief
/fˈiːldɪd/	fielded
/fˈiːldɐ/	fielder
/fˈiːldəz/	fielders
/fˈiːldfeə/	fieldfare
/fˈiːldfeəz/	fieldfares
/fˈiːld/	field
/fˈiːldɪŋ/	fielding
/fˈiːldɪŋz/	fieldings
/fˈiːldz/	fields
/fˈiːldzmən/	fieldsman
/fˈiːldzmɛn/	fieldsmen
/fˈiːldwɜːk/	fieldwork
/fˈiːnd/	fiend
/fˈiːndɪʃ/	fiendish
/fˈiːndɪʃli/	fiendishly
/fˈiːndz/	fiends
/fˈiəs/	fierce
/fˈiəsli/	fiercely
/fˈiəsnəs/	fierceness
/fˈiəsɐ/	fiercer
/fˈiəsəst/	fiercest
/fˈaɪəɹɪɐ/	fierier
/fˈaɪəɹɪəst/	fieriest
/fˈaɪəɹɪnəs/	fieriness
/fˈaɪəɹi/	fiery
/fiːˈɛstɐ/	fiesta
/fiːˈɛstəz/	fiestas
/fˈaɪf/	fife
/fˈaɪfɐ/	fifer
/fˈaɪfəz/	fifers
/fˈaɪfs/	fifes
/fɪftˈiːn/	fifteen
/fɪftˈiːnz/	fifteens
/fˈɪftiːnθ/	fifteenth
/fˈɪfθ/	fifth
/fˈɪfθli/	fifthly
/fˈɪfθs/	fifths
/fˈɪftɪz/	fifties
/fˈɪftiəθ/	fiftieth
/fˈɪfti/	fifty
/fˈɪɡ/	fig
/fˈaɪtbæk/	fightback
/fˈaɪtɐ/	fighter
/fˈaɪtəz/	fighters
/fˈaɪt/	fight
/fˈaɪtɪŋ/	fighting
/fˈaɪts/	fights
/fˈɪɡmənt/	figment
/fˈɪɡmənts/	figments
/fˈɪɡz/	figs
/fˈɪɡjʊɹəl/	figural
/fˌɪɡjʊɹˈeɪʃən/	figuration
/fˈɪɡjʊɹˌeɪtɪv/	figurative
/fˈɪɡjʊɹˌeɪtɪvli/	figuratively
/fˈɪɡəd/	figured
/fˈɪɡɐ/	figure
/fˈɪɡəhˌɛd/	figurehead
/fˈɪɡjʊɹˌɛhɛdz/	figureheads
/fˈɪɡjʊɹəz/	figurers
/fˈɪɡəz/	figures
/fˈɪɡjʊɹˌiːn/	figurine
/fˈɪɡjʊɹˌiːnz/	figurines
/fˈɪɡəɹɪŋ/	figuring
/fˈɪɡwɔːt/	figwort
/fˈiːlɐ/	fila
/fˈɪləmənt/	filament
/fˌɪləmˈɛntəs/	filamentous
/fˈɪləmənts/	filaments
/fˈɪlbət/	filbert
/fˈɪlbəts/	filberts
/fˈɪltʃt/	filched
/fˈɪltʃ/	filch
/fˈɪltʃɪŋ/	filching
/fˈaɪld/	filed
/fˈaɪlɐ/	filer
/fˈaɪləz/	filers
/fˈaɪlz/	files
/fˈɪləts/	filets
/fˈɪlɪəl/	filial
/fˈɪlaɪbəɡ/	filibeg
/fˈɪlɪbˌʌstɐ/	filibuster
/fˈɪlɪbˌʌstəɹɪŋ/	filibustering
/fˈɪlɪfˌɔːm/	filiform
/fˈɪlɪɡɹˌiː/	filigree
/fˈaɪlɪŋ/	filing
/fˈaɪlɪŋz/	filings
/fˈɪld/	filled
/fˈɪlɐ/	filler
/fˈɪləz/	fillers
/fɪlˈiːtɪd/	filleted
/fˈɪlɛtɐ/	filleter
/fɪlˈiːtɪŋ/	filleting
/fˈɪlɪts/	fillets
/fˈɪl/	fill
/fˈɪliz/	fillies
/fˈɪlɪŋ/	filling
/fˈɪlɪŋz/	fillings
/fˈɪlɪp/	fillip
/fˈɪlz/	fills
/fˈɪli/	filly
/fˈɪlmd/	filmed
/fˈɪlm/	film
/fˈɪlmɪŋ/	filming
/fˈɪlmeɪkɐ/	filmmaker
/fˈɪlmeɪkəz/	filmmakers
/fˈɪlmeɪkɪŋ/	filmmaking
/fɪlmˈɒɡɹəfi/	filmography
/fˈɪlmz/	films
/fˈɪlmi/	filmy
/fˈaɪləʊ/	filo
/fˈɪlz/	fils
/fˈɪltəd/	filtered
/fˈɪltɐ/	filter
/fˈɪltəɹɪŋ/	filtering
/fˈɪltəz/	filters
/fˈɪlθ/	filth
/fˈɪlθɪɐ/	filthier
/fˈɪlθɪəst/	filthiest
/fˈɪlθɪnəs/	filthiness
/fˈɪlθi/	filthy
/fɪltɹˈeɪʃən/	filtration
/fˈaɪnəbəl/	finable
/fɪnˈeɪɡəl/	finagle
/fɪnˈɑːli/	finale
/fɪnˈɑːliz/	finales
/fˈaɪnəl/	final
/fˌaɪnəlaɪzˈeɪʃən/	finalisation
/fˈaɪnəlˌaɪzd/	finalised
/fˈaɪnəlˌaɪz/	finalise
/fˈaɪnəlˌaɪzɪz/	finalises
/fˈaɪnəlˌaɪzɪŋ/	finalising
/fˈaɪnəlˌɪst/	finalist
/fˈaɪnəlˌɪsts/	finalists
/faɪnˈælɪti/	finality
/fˈaɪnəli/	finally
/fˈaɪnəlz/	finals
/faɪnˈænst/	financed
/fˈaɪnæns/	finance
/faɪnˈænsɪz/	finances
/faɪnˈænʃəl/	financial
/faɪnˈænʃəlˌi/	financially
/faɪnˈænsɪɐ/	financier
/faɪnˈænsiəz/	financiers
/faɪnˈænsɪŋ/	financing
/fˈɪnbæk/	finback
/fˈɪntʃɪz/	finches
/fˈɪntʃ/	finch
/fˈaɪndəbəl/	findable
/fˈaɪndɐ/	finder
/fˈaɪndəz/	finders
/fˈaɪnd/	find
/fˈaɪndɪŋ/	finding
/fˈaɪndɪŋz/	findings
/fˈaɪndz/	finds
/fˈaɪnd/	fined
/fˈaɪnli/	finely
/fˈaɪnnəs/	fineness
/fˈaɪnɐ/	finer
/fˈaɪnəɹi/	finery
/fˈaɪnz/	fines
/fɪnˈɛst/	finessed
/fɪnˈɛs/	finesse
/fɪnˈɛsɪz/	finesses
/fɪnˈɛsɪŋ/	finessing
/fˈaɪnəst/	finest
/fˈɪn/	fin
/fˈɪŋɡəbˌɔːd/	fingerboard
/fˈɪŋɡəd/	fingered
/fˈɪŋɡɐ/	finger
/fˈɪŋɡəɹɪŋ/	fingering
/fˈɪŋɡəɹɪŋz/	fingerings
/fˈɪŋɡələs/	fingerless
/fˈɪŋɡɜːlɪŋ/	fingerling
/fˈɪŋɡəmˌɑːks/	fingermarks
/fˈɪŋɡənˌeɪl/	fingernail
/fˈɪŋɡənˌeɪlz/	fingernails
/fˈɪŋɡəpɹˌɪntɪd/	fingerprinted
/fˈɪŋɡəpɹˌɪnt/	fingerprint
/fˈɪŋɡəpɹˌɪntɪŋ/	fingerprinting
/fˈɪŋɡəpɹˌɪnts/	fingerprints
/fˈɪŋɡəz/	fingers
/fˈɪŋɡətˌɪp/	fingertip
/fˈɪŋɡətˌɪps/	fingertips
/fˈɪnɪəl/	finial
/fˈɪnɪəlz/	finials
/fˈɪnɪkəl/	finical
/fˈɪnɪkˌi/	finicky
/fˈaɪnɪŋ/	fining
/fˈaɪnɪŋz/	finings
/fˈɪniz/	finis
/fˈɪnɪʃt/	finished
/fˈɪnɪʃɐ/	finisher
/fˈɪnɪʃəz/	finishers
/fˈɪnɪʃɪz/	finishes
/fˈɪnɪʃɪŋ/	finishing
/fˈaɪnaɪt/	finite
/fˈɪŋk/	fink
/fˈɪŋks/	finks
/fˈɪnd/	finned
/fˈɪni/	finny
/fˈiːnəʊ/	fino
/fˈɪnz/	fins
/fˈiːɔːdz/	fiords
/fˈɪpəl/	fipple
/fˈaɪəɹɑːm/	firearm
/fˈaɪəɹɑːmz/	firearms
/fˈaɪəbæk/	fireback
/fˈaɪəbɔːl/	fireball
/fˈaɪəbɔːlz/	fireballs
/fˈaɪəbɜːd/	firebird
/fˈaɪəbɜːdz/	firebirds
/fˈaɪəbəʊt/	fireboat
/fˈaɪəbɒmd/	firebombed
/fˈaɪəbɒm/	firebomb
/fˈaɪəbɒmɪŋ/	firebombing
/fˈaɪəbɒmz/	firebombs
/fˈaɪəbɒks/	firebox
/fˈaɪəbɹænd/	firebrand
/fˈaɪəbɹændz/	firebrands
/fˈaɪəbɹeɪk/	firebreak
/fˈaɪəbɹeɪks/	firebreaks
/fˈaɪəkɹækɐ/	firecracker
/fˈaɪəkɹækəz/	firecrackers
/fˈaɪədæmp/	firedamp
/fˈaɪəd/	fired
/fˈaɪədɒɡ/	firedog
/fˈaɪə/	fire
/fˈaɪəfaɪtɐ/	firefighter
/fˈaɪəfaɪtəz/	firefighters
/fˈaɪəfaɪt/	firefight
/fˈaɪəfaɪtɪŋ/	firefighting
/fˈaɪəfaɪts/	firefights
/fˈaɪəflaɪz/	fireflies
/fˈaɪəflaɪ/	firefly
/fˈaɪəɡɑːd/	fireguard
/fˈaɪəhaʊs/	firehouse
/fˈaɪəlaɪtɐ/	firelighter
/fˈaɪəlaɪtəz/	firelighters
/fˈaɪəlaɪt/	firelight
/fˈaɪəlɒk/	firelock
/fˈaɪəmən/	fireman
/fˈaɪəmɛn/	firemen
/fˈaɪəpleɪs/	fireplace
/fˈaɪəpleɪsɪz/	fireplaces
/fˈaɪəplʌɡ/	fireplug
/fˈaɪəpaʊɐ/	firepower
/fˈaɪəpɹuːft/	fireproofed
/fˈaɪəpɹuːf/	fireproof
/fˈaɪəpɹuːfɪŋ/	fireproofing
/fˈaɪəɹɐ/	firer
/fˈaɪəɹəz/	firers
/fˈaɪəz/	fires
/fˈaɪəsaɪd/	fireside
/fˈaɪəsaɪdz/	firesides
/fˈaɪəstəʊn/	firestone
/fˈaɪəstɔːm/	firestorm
/fˈaɪəstɔːmz/	firestorms
/fˈaɪətɹæp/	firetrap
/fˈaɪəwɔːl/	firewall
/fˈaɪəwɔːlz/	firewalls
/fˈaɪəwɔːtɐ/	firewater
/fˈaɪəwiːd/	fireweed
/fˈaɪəwʊd/	firewood
/fˈaɪəwɜːk/	firework
/fˈaɪəwɜːks/	fireworks
/fˈɜː/	fir
/fˈaɪəɹɪŋ/	firing
/fˈaɪəɹɪŋz/	firings
/fˈɜːkɪn/	firkin
/fˈɜːməmənt/	firmament
/fˈɜːmd/	firmed
/fˈɜːmɐ/	firmer
/fˈɜːməst/	firmest
/fˈɜːm/	firm
/fˈɜːmɪŋ/	firming
/fˈɜːmli/	firmly
/fˈɜːmnəs/	firmness
/fˈɜːmz/	firms
/fˈɜːmweə/	firmware
/fˈɜːn/	firn
/fˈɜːz/	firs
/fˈɜːstbɔːn/	firstborn
/fˈɜːst/	first
/fˈɜːsthænd/	firsthand
/fˈɜːstli/	firstly
/fˈɜːsts/	firsts
/fˈɜːθ/	firth
/fˈɜːθs/	firths
/fˈɪskəl/	fiscal
/fˈɪskəli/	fiscally
/fˈɪʃbəʊl/	fishbowl
/fˈɪʃbəʊlz/	fishbowls
/fˈɪʃkeɪk/	fishcake
/fˈɪʃkeɪks/	fishcakes
/fˈɪʃt/	fished
/fˈɪʃɐ/	fisher
/fˈɪʃəɹiz/	fisheries
/fˈɪʃəmən/	fisherman
/fˈɪʃəmˌɛn/	fishermen
/fˈɪʃəz/	fishers
/fˈɪʃəɹi/	fishery
/fˈɪʃɪz/	fishes
/fˈɪʃaɪ/	fisheye
/fˈɪʃ/	fish
/fˈɪʃhʊk/	fishhook
/fˈɪʃɪɐ/	fishier
/fˈɪʃɪnəs/	fishiness
/fˈɪʃɪŋ/	fishing
/fˈɪʃmiəl/	fishmeal
/fˈɪʃmʌŋɡɐ/	fishmonger
/fˈɪʃmʌŋɡəz/	fishmongers
/fˈɪʃnɛt/	fishnet
/fˈɪʃnɛts/	fishnets
/fˈɪʃpleɪts/	fishplates
/fˈɪʃpɒnd/	fishpond
/fˈɪʃpɒndz/	fishponds
/fˈɪʃteɪl/	fishtail
/fˈɪʃteɪlɪŋ/	fishtailing
/fˈɪʃteɪlz/	fishtails
/fˈɪʃwaɪf/	fishwife
/fˈɪʃwaɪvz/	fishwives
/fˈɪʃi/	fishy
/fˈɪsaɪl/	fissile
/fˈɪʃənəbəl/	fissionable
/fˈɪʃən/	fission
/fˈɪʃənz/	fissions
/fˈɪʃəd/	fissured
/fˈɪʃɐ/	fissure
/fˈɪʃəz/	fissures
/fˈɪst/	fist
/fˈɪstfəl/	fistful
/fˈɪstfəlz/	fistfuls
/fˈɪstɪkˌʌfs/	fisticuffs
/fˈɪsts/	fists
/fˈɪstjʊlɐ/	fistula
/fˈɪstjʊləz/	fistulas
/fˈɪtʃ/	fitch
/fˈɪt/	fit
/fˈɪtfəl/	fitful
/fˈɪtfəli/	fitfully
/fˈɪtli/	fitly
/fˈɪtmənt/	fitment
/fˈɪtmənts/	fitments
/fˈɪtnəs/	fitness
/fˈɪts/	fits
/fˈɪtɪd/	fitted
/fˈɪtɐ/	fitter
/fˈɪtəz/	fitters
/fˈɪtəst/	fittest
/fˈɪtɪŋ/	fitting
/fˈɪtɪŋli/	fittingly
/fˈɪtɪŋz/	fittings
/fˈaɪv/	five
/fˈaɪvfəʊld/	fivefold
/fˈaɪvɐ/	fiver
/fˈaɪvəz/	fivers
/fˈaɪvz/	fives
/fˈɪksəbəl/	fixable
/fˈɪkseɪtɪd/	fixated
/fˈɪkseɪt/	fixate
/fˈɪkseɪtɪŋ/	fixating
/fɪksˈeɪʃən/	fixation
/fɪksˈeɪʃənz/	fixations
/fˈɪksətˌɪv/	fixative
/fˈɪkst/	fixed
/fˈɪksɪdli/	fixedly
/fˈɪksɐ/	fixer
/fˈɪksəz/	fixers
/fˈɪksɪz/	fixes
/fˈɪks/	fix
/fˈɪksɪŋ/	fixing
/fˈɪksɪŋz/	fixings
/fˈɪksɪti/	fixity
/fˈɪkstʃɐ/	fixture
/fˈɪkstʃəz/	fixtures
/fˈɪzd/	fizzed
/fˈɪzɪz/	fizzes
/fˈɪz/	fizz
/fˈɪzɪɐ/	fizzier
/fˈɪzɪəst/	fizziest
/fˈɪzɪŋ/	fizzing
/fˈɪzəld/	fizzled
/fˈɪzəl/	fizzle
/fˈɪzəlz/	fizzles
/fˈɪzlɪŋ/	fizzling
/fˈɪzi/	fizzy
/fɪˈɔːd/	fjord
/fɪˈɔːdz/	fjords
/flˈæbəɡˌɑːstɪd/	flabbergasted
/flˈæbəɡˌɑːstɪŋ/	flabbergasting
/flˈæbəɡˌɑːsts/	flabbergasts
/flˈæbɪɐ/	flabbier
/flˈæbɪnəs/	flabbiness
/flˈæbi/	flabby
/flˈæb/	flab
/flˈæsɪd/	flaccid
/flæsˈɪdɪti/	flaccidity
/flˈæk/	flack
/flˈæks/	flacks
/flædʒˈɛlɐ/	flagella
/flˈædʒɛlənt/	flagellant
/flˈædʒɛlənts/	flagellants
/flˈædʒɪlˌeɪt/	flagellate
/flˈædʒɪlˌeɪtɪŋ/	flagellating
/flˌædʒɪlˈeɪʃən/	flagellation
/flɐdʒˈɛləm/	flagellum
/flˈeɪdʒɒlət/	flageolet
/flˈæɡ/	flag
/flˈæɡd/	flagged
/flˈæɡɐ/	flagger
/flˈæɡɪŋ/	flagging
/flˈæɡɒn/	flagon
/flˈæɡɒnz/	flagons
/flˈæɡpəʊl/	flagpole
/flˈæɡpəʊlz/	flagpoles
/flˈeɪɡɹənt/	flagrant
/flˈeɪɡɹəntli/	flagrantly
/flˈæɡz/	flags
/flˈæɡʃɪp/	flagship
/flˈæɡʃɪps/	flagships
/flˈæɡstɑːf/	flagstaff
/flˈæɡstəʊn/	flagstone
/flˈæɡstəʊnz/	flagstones
/flˈeɪld/	flailed
/flˈeɪl/	flail
/flˈeɪlɪŋ/	flailing
/flˈeɪlz/	flails
/flˈeə/	flair
/flˈeəz/	flairs
/flˈeɪkt/	flaked
/flˈeɪk/	flake
/flˈeɪks/	flakes
/flˈeɪki/	flakey
/flˈæk/	flak
/flˈeɪkɪəst/	flakiest
/flˈeɪkɪnəs/	flakiness
/flˈeɪkɪŋ/	flaking
/flˈeɪki/	flaky
/flˈæmbəʊ/	flambeau
/flˈæmbiːɪŋ/	flambeing
/flˈæmbɔɪəns/	flamboyance
/flˈæmbɔɪənsi/	flamboyancy
/flˈæmbɔɪənt/	flamboyant
/flˈæmbɔɪəntli/	flamboyantly
/flˈeɪmd/	flamed
/flˈeɪm/	flame
/flɐmˈɛŋkəʊ/	flamenco
/flˈeɪmpɹuːf/	flameproof
/flˈeɪmz/	flames
/flˈeɪmθɹəʊɐ/	flamethrower
/flˈeɪmθɹəʊəz/	flamethrowers
/flˈæm/	flam
/flˈeɪmɪŋ/	flaming
/flɛmˈɪŋɡəʊz/	flamingoes
/flɛmˈɪŋɡəʊ/	flamingo
/flɛmˈɪŋɡəʊz/	flamingos
/flˌæməbˈɪlɪti/	flammability
/flˈæməbəl/	flammable
/flˈæn/	flan
/flˈændʒd/	flanged
/flˈændʒ/	flange
/flˈændʒɪz/	flanges
/flˈæŋkt/	flanked
/flˈæŋkɐ/	flanker
/flˈæŋkəz/	flankers
/flˈæŋk/	flank
/flˈæŋkɪŋ/	flanking
/flˈæŋks/	flanks
/flˌænɪlˈɛt/	flannelette
/flˈænəl/	flannel
/flˈænəld/	flannelled
/flˈænəlɪŋ/	flannelling
/flˈænəlz/	flannels
/flˈænz/	flans
/flˈæp/	flap
/flˈæpdʒæk/	flapjack
/flˈæpdʒæks/	flapjacks
/flˈæpt/	flapped
/flˈæpɐ/	flapper
/flˈæpəz/	flappers
/flˈæpɪŋ/	flapping
/flˈæps/	flaps
/flˈeəd/	flared
/flˈeə/	flare
/flˈeəz/	flares
/flˈeəɹɪŋ/	flaring
/flˈæʃbæk/	flashback
/flˈæʃbæks/	flashbacks
/flˈæʃbʌlb/	flashbulb
/flˈæʃbʌlbz/	flashbulbs
/flˈæʃkɑːdz/	flashcards
/flˈæʃt/	flashed
/flˈæʃɐ/	flasher
/flˈæʃəz/	flashers
/flˈæʃɪz/	flashes
/flˈæʃ/	flash
/flˈæʃɪɐ/	flashier
/flˈæʃɪəst/	flashiest
/flˈæʃɪli/	flashily
/flˈæʃɪŋ/	flashing
/flˈæʃlaɪt/	flashlight
/flˈæʃlaɪts/	flashlights
/flˈæʃəʊvɐ/	flashover
/flˈæʃpɔɪnt/	flashpoint
/flˈæʃpɔɪnts/	flashpoints
/flˈæʃi/	flashy
/flˈɑːsk/	flask
/flˈɑːsks/	flasks
/flˈætbɛd/	flatbed
/flˈætfɪʃ/	flatfish
/flˈæt/	flat
/flˈætfʊt/	flatfoot
/flˈɑːthɛd/	flathead
/flˈætaɪən/	flatiron
/flˈætlənd/	flatland
/flˈætlət/	flatlet
/flˈætli/	flatly
/flˈætmeɪt/	flatmate
/flˈætmeɪts/	flatmates
/flˈætnəs/	flatness
/flˈæts/	flats
/flˈætɪd/	flatted
/flˈætənd/	flattened
/flˈætənɐ/	flattener
/flˈætən/	flatten
/flˈætənɪŋ/	flattening
/flˈætənz/	flattens
/flˈætəd/	flattered
/flˈætəɹɐ/	flatterer
/flˈætəɹəz/	flatterers
/flˈætɐ/	flatter
/flˈætəɹɪŋ/	flattering
/flˈætəz/	flatters
/flˈætəɹi/	flattery
/flˈætəst/	flattest
/flˈætɪʃ/	flattish
/flˈætjʊləns/	flatulence
/flˈætjʊlənt/	flatulent
/flˈætəs/	flatus
/flˈætweə/	flatware
/flˈætwɜːm/	flatworm
/flˈætwɜːmz/	flatworms
/flˈɔːntɪd/	flaunted
/flˈɔːnt/	flaunt
/flˈɔːntɪŋ/	flaunting
/flˈɔːnts/	flaunts
/flˈɔːtɪst/	flautist
/flˈɔːtɪsts/	flautists
/flˈævɪn/	flavin
/flˈeɪvɐ/	flavor
/flˈeɪvəd/	flavoured
/flˈeɪvɐ/	flavour
/flˈeɪvəfəl/	flavourful
/flˈeɪvɜːɹɪŋ/	flavouring
/flˈeɪvɜːɹɪŋz/	flavourings
/flˈeɪvələs/	flavourless
/flˈeɪvəz/	flavours
/flˈeɪvəsˌʌm/	flavoursome
/flˈɔːd/	flawed
/flˈɔː/	flaw
/flˈɔːləs/	flawless
/flˈɔːləsli/	flawlessly
/flˈɔːləsnəs/	flawlessness
/flˈɔːz/	flaws
/flˈæksən/	flaxen
/flˈæks/	flax
/flˈækssiːd/	flaxseed
/flˈeɪd/	flayed
/flˈeɪ/	flay
/flˈeɪɪŋ/	flaying
/flˈeɪz/	flays
/flˈiːbæɡ/	fleabag
/flˈiːbæɡz/	fleabags
/flˈiːbeɪn/	fleabane
/flˈiːbaɪt/	fleabite
/flˈiː/	flea
/flˈiːm/	fleam
/flˈiːpɪt/	fleapit
/flˈiːz/	fleas
/flˈɛkt/	flecked
/flˈɛk/	fleck
/flˈɛkɪŋ/	flecking
/flˈɛks/	flecks
/flˈɛd/	fled
/flˈɛdʒd/	fledged
/flˈɛdʒ/	fledge
/flˈɛdʒlɪŋ/	fledgeling
/flˈɛdʒlɪŋz/	fledgelings
/flˈɛdʒɪz/	fledges
/flˈɛdʒɪŋ/	fledging
/flˈɛdʒlɪŋ/	fledgling
/flˈɛdʒlɪŋz/	fledglings
/flˈiːst/	fleeced
/flˈiːs/	fleece
/flˈiːsɪz/	fleeces
/flˈiːsɪŋ/	fleecing
/flˈiːsi/	fleecy
/flˈiː/	flee
/flˈiːɪŋ/	fleeing
/flˈiːz/	flees
/flˈiːtɐ/	fleeter
/flˈiːtəst/	fleetest
/flˈiːt/	fleet
/flˈiːtɪŋ/	fleeting
/flˈiːtɪŋli/	fleetingly
/flˈiːtli/	fleetly
/flˈiːtnəs/	fleetness
/flˈiːts/	fleets
/flˈɛʃt/	fleshed
/flˈɛʃɐ/	flesher
/flˈɛʃɪz/	fleshes
/flˈɛʃ/	flesh
/flˈɛʃɪɐ/	fleshier
/flˈɛʃɪnəs/	fleshiness
/flˈɛʃɪŋ/	fleshing
/flˈɛʃli/	fleshly
/flˈɛʃpɒts/	fleshpots
/flˈɛʃi/	fleshy
/flˈɛtʃɐ/	fletcher
/flˈɛtʃ/	fletch
/flˈuː/	flew
/flˈɛkst/	flexed
/flˈɛksɪz/	flexes
/flˈɛks/	flex
/flˌɛksɪbˈɪlɪtiz/	flexibilities
/flˌɛksɪbˈɪlɪti/	flexibility
/flˈɛksɪbəl/	flexible
/flˈɛksəbli/	flexibly
/flˈɛksɪŋ/	flexing
/flˈɛkʃən/	flexion
/flˈɛksɪtˌaɪm/	flexitime
/flˈɛksɐ/	flexor
/flˈɛkʃɔː/	flexure
/flˈɪbətˌɪdʒəbbɪt/	flibbertigibbet
/flˈɪkt/	flicked
/flˈɪkəd/	flickered
/flˈɪkɐ/	flicker
/flˈɪkəɹɪŋ/	flickering
/flˈɪkəz/	flickers
/flˈɪkəɹi/	flickery
/flˈɪk/	flick
/flˈɪkɪŋ/	flicking
/flˈɪks/	flicks
/flˈaɪd/	flied
/flˈaɪə/	flier
/flˈaɪəz/	fliers
/flˈaɪz/	flies
/flˈaɪtɪd/	flighted
/flˈaɪt/	flight
/flˈaɪtɪəst/	flightiest
/flˈaɪtləs/	flightless
/flˈaɪtpɑːθ/	flightpath
/flˈaɪts/	flights
/flˈaɪti/	flighty
/flˈɪmflæm/	flimflam
/flˈɪmzɪɐ/	flimsier
/flˈɪmzɪli/	flimsily
/flˈɪmzi/	flimsy
/flˈɪntʃt/	flinched
/flˈɪntʃɐ/	flincher
/flˈɪntʃɪz/	flinches
/flˈɪntʃ/	flinch
/flˈɪntʃɪŋ/	flinching
/flˈɪndəz/	flinders
/flˈɪŋɡɐ/	flinger
/flˈɪŋ/	fling
/flˈɪŋɪŋ/	flinging
/flˈɪŋz/	flings
/flˈɪnt/	flint
/flˈɪntɪnəs/	flintiness
